date,districtKey,driftOpenHours,setOpenHours,driftDeliveries,setDeliveries,sockeyeDaily,chinookDaily,chumDaily,pinkDaily,cohoDaily,totalDaily,notes
2018-06-11,egegik,15,15,10,20,369,3,34,0,0,406,
2018-06-12,egegik,24,24,10,21,601,12,26,0,0,639,
2018-06-13,egegik,9,9,7,2,287,3,26,0,0,316,
2018-06-14,egegik,15,15,28,32,1744,38,194,0,0,1976,
2018-06-15,egegik,9,9,2,2,0,0,0,0,0,0,
2018-06-18,egegik,5,8,61,90,3565,20,325,0,0,3910,
2018-06-19,egegik,5,8,97,61,6354,40,1169,0,0,7563,
2018-06-20,egegik,5,8,155,154,15052,63,835,0,0,15950,
2018-06-25,egegik,8,8,243,253,96952,200,2233,0,0,99385,
2018-06-26,egegik,8,8,170,123,58963,52,1067,0,0,60082,
2018-06-27,egegik,8,8,281,146,100954,71,2007,0,0,103032,
2018-06-28,egegik,4,8,223,184,39558,80,975,0,0,40613,
2018-06-29,egegik,4,8,269,196,68010,54,1183,0,0,69247,
2018-06-30,egegik,8,8,299,239,205779,116,3403,0,0,209298,
2018-07-01,egegik,8,8,298,182,150642,83,1592,0,0,152317,
2018-07-02,egegik,8,8,306,247,231753,65,2290,0,0,234108,
2018-07-04,egegik,4,8,291,264,160361,51,1291,0,0,161703,
2018-07-05,egegik,4,8,272,176,166474,58,1632,0,0,168164,
2018-07-06,egegik,8,8,502,202,222152,55,2504,0,0,224711,
2018-07-07,egegik,9,13.5,386,333,120179,56,1410,0,0,121645,
2018-07-08,egegik,13.25,14.75,300,261,69762,41,742,0,0,70545,
2018-07-09,egegik,14.75,14.75,405,356,214407,52,1789,0,0,216248,
2018-07-10,egegik,15,15,331,363,260816,57,1172,0,0,262045,
2018-07-11,egegik,18.5,13.5,288,259,298252,34,2329,0,0,300615,
2018-07-12,egegik,10,8,234,327,363438,19,2896,0,0,366353,
2018-07-13,egegik,10,8,200,208,169527,7,1186,0,0,170720,
2018-07-14,egegik,11,8,337,258,325470,14,2805,0,0,328289,
2018-07-15,egegik,19,19,359,416,283363,20,2797,0,0,286180,
2018-07-16,egegik,24,24,312,255,360241,7,4609,2,0,364859,
2018-07-17,egegik,24,24,278,298,259891,14,3218,0,0,263123,
2018-07-18,egegik,24,24,231,212,132418,8,2370,0,0,134796,
2018-07-19,egegik,24,24,123,255,99645,6,1442,0,0,101093,
2018-07-20,egegik,24,24,119,200,115547,4,3099,0,0,118650,
2018-07-21,egegik,24,24,99,219,112248,6,3972,0,0,116226,
2018-07-22,egegik,24,24,99,159,77906,2,2251,0,0,80159,
2018-07-23,egegik,24,24,80,151,36218,11,1677,76,88,38070,
2018-07-24,egegik,24,24,62,100,48105,5,1615,86,153,49964,
2018-07-25,egegik,24,24,39,96,52036,8,1458,303,148,53953,
2018-07-26,egegik,24,24,41,104,58144,47,2440,129,545,61305,
2018-07-27,egegik,24,24,41,70,45085,7,1420,125,615,47252,
2018-07-28,egegik,24,24,42,67,36632,8,1224,192,672,38728,
2018-07-29,egegik,24,24,13,46,12622,5,386,70,555,13638,
2018-07-30,egegik,24,24,33,36,21950,2,809,113,785,23659,
2018-07-31,egegik,24,24,20,43,9320,3,915,256,645,11139,
2018-08-01,egegik,24,24,12,36,9093,1,544,407,730,10775,
2018-08-02,egegik,24,24,14,30,10060,4,591,709,1247,12611,
2018-08-03,egegik,9,9,1,0,0,0,0,0,0,0,
2018-08-06,egegik,15,15,5,1,2961,1,329,81,1707,5079,
2018-08-07,egegik,24,24,7,3,3047,2,245,39,1535,4868,
2018-08-08,egegik,24,24,12,3,4342,0,546,68,2722,7678,
2018-08-09,egegik,24,24,10,1,4356,0,270,38,1935,6599,

