date,districtKey,driftOpenHours,setOpenHours,driftDeliveries,setDeliveries,sockeyeDaily,chinookDaily,chumDaily,pinkDaily,cohoDaily,totalDaily,notes
2018-06-18,naknek_kvichak,15,15,3,6,63,5,1,0,0,69,
2018-06-19,naknek_kvichak,24,24,1,8,177,7,0,0,0,184,
2018-06-20,naknek_kvichak,24,24,0,5,34,10,2,0,0,46,
2018-06-21,naknek_kvichak,24,24,3,9,217,9,0,0,0,226,
2018-06-22,naknek_kvichak,9,9,0,1,0,0,0,0,0,0,
2018-06-26,naknek_kvichak,7.5,7.5,83,137,25262,90,592,0,0,25944,
2018-06-27,naknek_kvichak,7.5,7.5,65,157,24007,56,537,0,0,24600,
2018-06-28,naknek_kvichak,7.5,7.5,83,229,39239,101,1233,0,0,40573,
2018-06-29,naknek_kvichak,7,10.5,56,187,11141,94,368,0,0,11603,
2018-06-30,naknek_kvichak,16,21,76,253,14079,100,254,0,0,14433,
2018-07-01,naknek_kvichak,7,7,141,332,254829,176,1195,0,0,256200,
2018-07-02,naknek_kvichak,7,8,125,315,69192,108,545,0,0,69845,
2018-07-03,naknek_kvichak,9.5,13.5,85,162,12546,33,177,0,0,12756,
2018-07-04,naknek_kvichak,9.5,9.5,173,226,145440,79,1636,0,0,147155,
2018-07-05,naknek_kvichak,14.5,14.5,410,491,344339,95,2383,0,0,346817,
2018-07-06,naknek_kvichak,14.5,24,422,220,209954,52,2675,0,0,212681,
2018-07-07,naknek_kvichak,15.5,15,354,145,69932,35,839,0,0,70806,
2018-07-08,naknek_kvichak,15.5,0,430,27,201209,61,1178,0,0,202448,
2018-07-09,naknek_kvichak,5.5,10,52,497,138897,52,1490,0,0,140439,
2018-07-10,naknek_kvichak,9.5,6.5,397,70,305649,80,2176,0,0,307905,
2018-07-11,naknek_kvichak,16.5,0.5,460,85,461279,60,1844,0,0,463183,
2018-07-12,naknek_kvichak,7.5,8.5,269,259,199238,50,1682,0,0,200970,
2018-07-13,naknek_kvichak,16.5,0,532,1,246632,42,2289,0,0,248963,
2018-07-14,naknek_kvichak,16,23,539,660,834748,115,6591,0,0,841454,
2018-07-15,naknek_kvichak,16,24,534,444,451817,69,5289,0,0,457175,
2018-07-16,naknek_kvichak,16,24,621,393,824863,58,8926,0,3,833850,
2018-07-17,naknek_kvichak,20,24,702,365,545206,74,10873,0,0,556153,
2018-07-18,naknek_kvichak,24,24,731,345,477054,73,13458,0,2,490587,
2018-07-19,naknek_kvichak,24,24,907,281,631725,48,20317,2,22,652114,
2018-07-20,naknek_kvichak,24,24,652,235,322536,69,12531,0,26,335162,
2018-07-21,naknek_kvichak,24,24,646,193,447484,54,24485,52,272,472347,
2018-07-22,naknek_kvichak,24,24,494,148,227339,47,17110,2,397,244895,
2018-07-23,naknek_kvichak,24,24,366,123,158405,54,13871,151,59,172540,
2018-07-24,naknek_kvichak,24,24,266,136,241792,57,23279,107,83,265318,
2018-07-25,naknek_kvichak,24,24,315,156,265269,44,23368,264,126,289071,
2018-07-26,naknek_kvichak,24,24,352,168,266170,55,25452,485,822,292984,
2018-07-27,naknek_kvichak,24,24,288,135,144633,40,26434,578,1166,172851,
2018-07-28,naknek_kvichak,24,24,203,133,94389,30,18517,1046,380,114362,
2018-07-29,naknek_kvichak,24,24,102,94,63867,33,10233,1619,305,76057,
2018-07-30,naknek_kvichak,24,24,76,88,43814,15,10336,3021,652,57838,
2018-07-31,naknek_kvichak,24,24,81,84,37618,10,8231,3766,1190,50815,
2018-08-01,naknek_kvichak,24,24,58,89,25841,12,3552,5572,577,35554,
2018-08-02,naknek_kvichak,24,24,41,67,21707,28,2198,4944,643,29520,
