date,districtKey,driftOpenHours,setOpenHours,driftDeliveries,setDeliveries,sockeyeDaily,chinookDaily,chumDaily,pinkDaily,cohoDaily,totalDaily,notes
2021-06-10,egegik,15,15,1,6,176,1,0,0,0,177,
2021-06-11,egegik,9,9,0,0,0,0,0,0,0,0,closed/confidential
2021-06-12,egegik,0,0,0,0,0,0,0,0,0,0,closed
2021-06-13,egegik,0,0,0,0,0,0,0,0,0,0,closed
2021-06-14,egegik,15,15,21,41,8687,18,61,0,0,8766,
2021-06-15,egegik,24,24,20,36,4675,3,36,0,0,4714,
2021-06-16,egegik,9,9,6,6,537,3,8,0,0,548,
2021-06-17,egegik,15,15,121,102,63853,16,275,0,0,64144,
2021-06-18,egegik,9,9,14,16,4723,1,24,0,0,4748,
2021-06-19,egegik,0,0,0,0,0,0,0,0,0,0,closed
2021-06-20,egegik,6,8,207,160,56289,18,338,0,0,56645,
2021-06-21,egegik,6,8,196,124,38545,30,595,0,0,39170,
2021-06-22,egegik,6,8,248,223,108762,30,424,0,0,109216,
2021-06-23,egegik,0,0,0,0,0,0,0,0,0,0,closed
2021-06-24,egegik,6.5,8.5,330,229,209415,29,519,0,0,209963,
2021-06-25,egegik,11,15.5,269,230,133675,11,393,0,0,134079,
2021-06-26,egegik,11.5,16,360,313,339157,17,828,0,0,340002,
2021-06-27,egegik,11.5,16,481,324,326036,14,673,0,0,326723,
2021-06-28,egegik,12.5,16,469,292,292877,18,1142,0,0,294037,
2021-06-29,egegik,11,16,485,283,293018,18,489,0,0,293525,
2021-06-30,egegik,12,15.25,518,213,357270,16,331,0,0,357617,
2021-07-01,egegik,12.25,15.25,299,185,289871,5,385,0,0,290261,
2021-07-02,egegik,9.25,15,582,327,313830,22,405,0,0,314257,
2021-07-03,egegik,7,10.5,554,153,272674,13,256,0,0,272943,
2021-07-04,egegik,7.5,12,556,452,441810,43,418,0,0,442271,
2021-07-05,egegik,8,15.25,477,392,317645,16,290,0,0,317951,
2021-07-06,egegik,7.75,15.25,525,341,490896,15,281,0,0,491192,
2021-07-07,egegik,10.75,15.25,459,519,627577,17,448,0,0,628042,
2021-07-08,egegik,11.25,15.25,405,307,353753,12,330,0,0,354095,
2021-07-09,egegik,12.5,17.5,302,275,294015,15,423,0,0,294453,
2021-07-10,egegik,12.75,17.5,279,238,258525,6,384,0,0,258915,
2021-07-11,egegik,13,18,324,402,412863,16,926,0,0,413805,
2021-07-12,egegik,13.5,18,384,275,425528,10,1197,1,0,426736,
2021-07-13,egegik,14,18,400,335,409185,14,807,26,0,410032,
2021-07-14,egegik,14.5,17.75,370,367,351987,9,813,0,0,352809,
2021-07-15,egegik,15,17.5,375,286,274078,10,796,0,0,274884,
2021-07-16,egegik,14.75,17,299,250,133256,8,534,0,0,133798,
2021-07-17,egegik,24,24,200,189,117414,3,583,0,0,118000,
2021-07-18,egegik,24,24,181,165,75850,2,575,0,0,76427,
2021-07-19,egegik,24,24,168,137,55580,0,409,0,0,55989,
2021-07-20,egegik,24,24,127,106,47688,2,362,0,0,48052,
2021-07-21,egegik,24,24,92,104,49601,4,287,0,0,49892,
2021-07-22,egegik,24,24,75,99,41321,1,361,0,0,41683,
2021-07-23,egegik,24,24,63,78,27347,3,208,0,1,27559,
2021-07-24,egegik,24,24,50,59,30006,3,319,5,4,30337,
2021-07-25,egegik,24,24,47,63,33653,3,290,0,1,33947,
2021-07-26,egegik,24,24,43,54,33477,1,319,5,20,33822,
2021-07-27,egegik,24,24,44,25,29240,3,245,58,18,29564,
2021-07-28,egegik,24,24,34,28,23925,2,238,7,47,24219,
2021-07-29,egegik,24,24,34,28,19679,1,161,5,72,19918,
2021-07-30,egegik,24,24,29,21,12183,2,106,4,504,12799,
2021-07-31,egegik,24,24,21,13,12449,1,86,5,56,12597,
2021-08-01,egegik,24,24,7,11,4791,0,22,11,3,4827,
2021-08-02,egegik,24,24,17,13,11282,0,57,23,53,11415,
2021-08-03,egegik,24,24,10,4,9238,0,45,4,301,9588,
2021-08-04,egegik,24,24,8,4,5332,0,153,11,289,5785,
2021-08-05,egegik,24,24,17,6,7792,0,286,90,749,8917,
2021-08-06,egegik,24,24,4,3,2138,0,79,0,222,2439,
2021-08-07,egegik,24,24,4,5,3328,0,44,18,120,3510,
2021-08-08,egegik,9,9,0,0,0,0,0,0,0,0,closed
2021-08-09,egegik,15,15,5,2,4510,0,90,0,350,4950,
2021-08-10,egegik,24,24,8,7,3931,0,82,2,801,4816,
2021-08-11,egegik,24,24,9,7,7754,0,111,5,880,8750,
2021-08-12,egegik,24,24,9,6,3980,0,61,1,1170,5212,
2021-08-13,egegik,24,24,4,5,3352,0,81,0,1114,4547,
2021-08-14,egegik,24,24,3,5,1741,0,11,0,596,2348,
2021-08-15,egegik,24,24,0,0,0,0,0,0,0,0,closed

