date,districtKey,driftOpenHours,setOpenHours,driftDeliveries,setDeliveries,sockeyeDaily,chinookDaily,chumDaily,pinkDaily,cohoDaily,totalDaily,notes
2016-06-13,naknek_kvichak,15,15,7,4,162,6,5,0,0,173,
2016-06-14,naknek_kvichak,24,24,0,6,43,0,1,0,0,44,
2016-06-15,naknek_kvichak,24,24,11,36,1285,18,66,0,0,1369,
2016-06-16,naknek_kvichak,24,24,18,13,842,96,22,0,0,960,
2016-06-17,naknek_kvichak,9,9,4,4,367,5,6,0,0,378,
2016-06-20,naknek_kvichak,15,15,96,126,9854,36,165,0,0,10055,
2016-06-21,naknek_kvichak,24,24,27,60,2120,6,50,0,0,2176,
2016-06-22,naknek_kvichak,24,24,62,86,6173,4,317,0,0,6494,
2016-06-23,naknek_kvichak,9,9,19,13,2336,11,241,0,0,2588,
2016-06-24,naknek_kvichak,0,0,1,0,268,0,0,0,0,268,
2016-06-26,naknek_kvichak,0,0,1,0,307,0,5,0,0,312,
2016-06-28,naknek_kvichak,0,0,1,0,2186,0,33,0,0,2219,
2016-06-29,naknek_kvichak,0,0,2,0,2015,16,35,0,0,2066,
2016-06-30,naknek_kvichak,0,0,1,0,562,0,0,0,0,562,
2016-07-01,naknek_kvichak,6,7.5,379,278,237046,287,3945,1,0,241279,
2016-07-02,naknek_kvichak,6.5,7.5,372,242,289296,168,2689,1,0,292154,
2016-07-03,naknek_kvichak,6.5,24,438,487,457921,67,3505,0,0,461493,
2016-07-04,naknek_kvichak,15.5,24,657,370,156187,72,1394,1,0,157654,
2016-07-05,naknek_kvichak,14.5,24,685,460,210393,116,1694,0,0,212203,
2016-07-06,naknek_kvichak,14.5,24,689,397,314281,63,1729,0,0,316073,
2016-07-07,naknek_kvichak,7.5,10.5,353,235,209906,39,1025,0,0,210970,
2016-07-08,naknek_kvichak,15.5,21.5,950,466,857688,150,6962,0,0,864800,
2016-07-09,naknek_kvichak,15,24,810,432,445756,107,3204,0,0,449067,
2016-07-10,naknek_kvichak,14.5,24,869,722,992927,128,6526,0,0,999581,
2016-07-11,naknek_kvichak,14,24,859,419,898342,77,6529,0,0,904948,
2016-07-12,naknek_kvichak,14.5,24,944,535,1022743,125,8569,0,0,1031437,
2016-07-13,naknek_kvichak,15.5,24,943,520,934215,110,11803,1,0,946129,
2016-07-14,naknek_kvichak,14.5,24,1010,435,845941,107,10239,0,0,856287,
2016-07-15,naknek_kvichak,14,24,1346,575,1305588,165,16625,0,0,1322378,
2016-07-16,naknek_kvichak,18.5,24,729,470,661380,104,7874,0,0,669358,
2016-07-17,naknek_kvichak,24,24,795,397,728658,120,14288,0,0,743066,
2016-07-18,naknek_kvichak,24,24,702,315,730495,74,20644,1,0,751214,
2016-07-19,naknek_kvichak,24,24,665,189,522621,110,16420,2,0,539153,
2016-07-20,naknek_kvichak,24,24,712,252,574402,99,21005,234,0,595740,
2016-07-21,naknek_kvichak,24,24,401,166,290770,38,10500,61,0,301369,
2016-07-22,naknek_kvichak,24,24,454,108,208097,42,9933,361,3,218436,
2016-07-23,naknek_kvichak,24,24,231,75,156752,31,6542,314,2,163641,
2016-07-24,naknek_kvichak,24,24,215,66,104577,35,8584,556,1,113753,
2016-07-25,naknek_kvichak,24,24,204,81,82343,40,8700,420,0,91503,
2016-07-26,naknek_kvichak,24,24,199,65,76125,43,9421,895,6,86490,
2016-07-27,naknek_kvichak,24,24,85,65,41834,18,5182,626,0,47660,
2016-07-28,naknek_kvichak,24,24,94,67,38362,19,4086,727,28,43222,
2016-07-29,naknek_kvichak,24,24,43,52,17437,10,2425,288,36,20196,
2016-07-30,naknek_kvichak,24,24,14,38,9806,8,1420,390,54,11678,
2016-07-31,naknek_kvichak,24,24,6,40,4016,6,544,247,12,4825,
2016-08-01,naknek_kvichak,24,24,11,32,3658,5,1197,1151,137,6148,
2016-08-02,naknek_kvichak,24,24,2,28,1890,2,191,540,137,2760,
2016-08-03,naknek_kvichak,24,24,4,27,2455,8,358,1520,123,4464,
2016-08-04,naknek_kvichak,24,24,1,18,1292,2,134,922,76,2426,
2016-08-05,naknek_kvichak,9,9,0,3,0,0,0,0,0,0,
2016-08-08,naknek_kvichak,15,15,3,3,594,3,137,475,16,1225,
2016-08-09,naknek_kvichak,24,24,2,18,677,0,29,686,187,1579,
2016-08-10,naknek_kvichak,24,24,2,19,400,0,12,568,104,1084,
2016-08-11,naknek_kvichak,24,24,0,18,406,1,18,643,101,1169,
2016-08-12,naknek_kvichak,9,9,0,5,132,0,3,89,43,267,
