date,districtKey,driftOpenHours,setOpenHours,driftDeliveries,setDeliveries,sockeyeDaily,chinookDaily,chumDaily,pinkDaily,cohoDaily,totalDaily,notes
2023-06-14,ugashik,24,24,4,0,40,1,3,0,0,44,
2023-06-15,ugashik,24,24,2,0,0,0,0,0,0,0,
2023-06-16,ugashik,9,9,0,0,0,0,0,0,0,0,
2023-06-17,ugashik,0,0,0,0,0,0,0,0,0,0,
2023-06-18,ugashik,0,0,0,0,0,0,0,0,0,0,
2023-06-19,ugashik,15,15,41,5,7888,32,29,0,0,7949,
2023-06-20,ugashik,24,24,26,4,10585,45,0,0,0,10630,
2023-06-21,ugashik,24,24,109,7,28993,33,96,0,0,29122,
2023-06-22,ugashik,24,24,33,6,14285,21,1,0,0,14307,
2023-06-23,ugashik,9,9,6,0,612,0,0,0,0,612,
2023-06-24,ugashik,0,0,0,0,0,0,0,0,0,0,
2023-06-25,ugashik,0,0,0,0,0,0,0,0,0,0,
2023-06-26,ugashik,0,0,0,0,0,0,0,0,0,0,
2023-06-27,ugashik,5,10,42,11,15307,13,211,0,0,15531,
2023-06-28,ugashik,0,0,0,0,0,0,0,0,0,0,
2023-06-29,ugashik,0,0,0,0,0,0,0,0,0,0,
2023-06-30,ugashik,5,10,51,41,30346,15,267,0,0,30628,
2023-07-01,ugashik,0,0,0,0,0,0,0,0,0,0,
2023-07-02,ugashik,0,0,0,0,0,0,0,0,0,0,
2023-07-03,ugashik,5,10,46,107,71804,12,123,0,0,71939,
2023-07-04,ugashik,0,0,0,0,0,0,0,0,0,0,
2023-07-05,ugashik,7,12,52,121,96786,0,306,0,0,97092,
2023-07-06,ugashik,0,0,0,0,0,0,0,0,0,0,
2023-07-07,ugashik,5,10,66,136,185735,2,398,0,0,186135,
2023-07-08,ugashik,6.5,10,74,91,156041,7,506,0,0,156554,
2023-07-09,ugashik,5,9.5,92,109,119113,4,282,0,0,119399,
2023-07-10,ugashik,0,0.5,0,0,0,0,0,0,0,0,
2023-07-11,ugashik,0,0,0,0,0,0,0,0,0,0,
2023-07-12,ugashik,0,0,0,0,0,0,0,0,0,0,
2023-07-13,ugashik,4,6.5,175,90,200853,16,1064,0,0,201933,
2023-07-14,ugashik,4,9.5,186,116,163102,10,1132,0,0,164244,
2023-07-15,ugashik,10,12,150,1,218898,3,581,0,0,219482,
2023-07-16,ugashik,12,12,115,89,254372,8,2215,0,0,256595,
2023-07-17,ugashik,15,15,188,124,248385,8,2092,0,0,250485,
2023-07-18,ugashik,24,24,188,85,145469,11,1433,0,0,146913,
2023-07-19,ugashik,24,24,133,63,77372,7,1306,25,77,78787,
2023-07-20,ugashik,24,24,105,62,64146,3,1117,16,76,65358,
2023-07-21,ugashik,24,24,60,50,44875,3,1114,1,1,45994,
2023-07-22,ugashik,24,24,66,47,45394,3,837,0,0,46234,
2023-07-23,ugashik,24,24,32,29,20059,3,398,0,0,20460,
2023-07-24,ugashik,24,24,30,20,16630,1,483,0,0,17114,
2023-07-25,ugashik,24,24,26,20,20770,4,607,0,1,21382,
2023-07-26,ugashik,24,24,21,15,12571,1,217,0,2,12791,
2023-07-27,ugashik,24,24,9,8,4643,0,83,0,0,4726,
2023-07-28,ugashik,24,24,2,3,1090,1,19,0,2,1112,
2023-07-29,ugashik,24,24,2,6,1428,0,47,0,0,1475,
2023-07-30,ugashik,24,24,0,1,0,0,0,0,0,0,
2023-07-31,ugashik,24,24,1,6,1161,0,75,0,0,1236,
2023-08-01,ugashik,24,24,0,4,487,0,19,0,5,511,
2023-08-02,ugashik,24,24,2,4,1691,0,84,0,2,1777,
2023-08-03,ugashik,24,24,0,3,496,0,33,0,0,529,

