date,districtKey,driftOpenHours,setOpenHours,driftDeliveries,setDeliveries,sockeyeDaily,chinookDaily,chumDaily,pinkDaily,cohoDaily,totalDaily,notes
2024-06-17,ugashik,15,15,27,3,1540,27,10,0,0,1577,
2024-06-18,ugashik,24,24,25,0,2066,10,20,0,0,2096,
2024-06-19,ugashik,24,24,40,1,4528,23,55,0,0,4606,
2024-06-20,ugashik,24,24,61,2,12274,50,139,0,0,12463,
2024-06-21,ugashik,9,9,23,0,2387,3,25,0,0,2415,
2024-06-22,ugashik,0,0,0,5,425,0,0,0,0,425,
2024-06-23,ugashik,8,12,83,9,25229,30,275,0,0,25534,
2024-06-24,ugashik,0,0,0,0,0,0,0,0,0,0,
2024-06-25,ugashik,8,11,98,33,66099,19,797,0,0,66915,
2024-06-26,ugashik,0,0,0,0,0,0,0,0,0,0,
2024-06-27,ugashik,6,10,121,67,95020,14,1440,0,0,96474,
2024-06-28,ugashik,0,2,0,0,0,0,0,0,0,0,
2024-06-29,ugashik,6,8.5,129,50,102617,2,1189,0,0,103808,
2024-06-30,ugashik,0,3.5,0,0,0,0,0,0,0,0,
2024-07-01,ugashik,6,12,137,88,100954,6,840,0,0,101800,
2024-07-02,ugashik,0,0,0,0,0,0,0,0,0,0,
2024-07-03,ugashik,7,12,141,95,218591,36,1014,0,0,219641,
2024-07-04,ugashik,5,12,162,108,246048,5,1118,0,0,247171,
2024-07-05,ugashik,11,12,148,1,284303,8,5790,0,0,290101,
2024-07-06,ugashik,11,12,153,52,253296,7,2737,0,0,256040,
2024-07-07,ugashik,10,12,155,96,297654,10,2402,0,0,300066,
2024-07-08,ugashik,10,12,186,103,303733,15,1314,0,0,305062,
2024-07-09,ugashik,11.5,11.5,123,107,186939,10,1018,0,0,187967,
2024-07-10,ugashik,11.5,11.5,193,85,213378,3,1160,0,0,214541,
2024-07-11,ugashik,11,11,164,98,212538,8,1530,0,0,214076,
2024-07-12,ugashik,11.5,11.5,168,85,190765,13,1218,0,0,191996,
2024-07-13,ugashik,11,11,152,73,204947,6,2007,0,0,206960,
2024-07-14,ugashik,15.5,15.5,76,0,83011,0,675,0,0,83686,
2024-07-15,ugashik,24,24,222,101,237101,5,2181,0,0,239287,
2024-07-16,ugashik,24,24,170,66,184817,4,1755,0,0,186576,
2024-07-17,ugashik,24,24,207,87,170427,2,2099,0,62,172590,
2024-07-18,ugashik,24,24,167,17,129660,4,1536,0,0,131200,
2024-07-19,ugashik,24,24,232,27,162594,3,2176,0,0,164773,
2024-07-20,ugashik,24,24,139,37,57643,0,1414,0,0,59057,
2024-07-21,ugashik,24,24,132,32,60541,2,1219,0,0,61762,
2024-07-22,ugashik,24,24,141,33,42602,1,945,0,0,43549,
2024-07-23,ugashik,24,24,72,14,22652,2,528,1,0,23183,
2024-07-24,ugashik,24,24,49,15,12619,3,375,0,6,13003,
2024-07-25,ugashik,24,24,32,8,9250,0,353,0,4,9607,
2024-07-26,ugashik,24,24,27,8,11899,1,419,0,0,12319,
2024-07-27,ugashik,24,24,17,4,6942,1,192,0,0,7135,
2024-07-28,ugashik,24,24,15,0,6406,0,116,0,0,6522,
2024-07-29,ugashik,24,24,5,0,1228,0,48,0,0,1276,
2024-07-30,ugashik,24,24,11,0,5317,0,151,0,0,5468,
2024-07-31,ugashik,24,24,8,0,2713,0,101,5,52,2871,
2024-08-01,ugashik,24,24,7,0,3800,0,133,4,53,3990,

